RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,
2343000.0,1895000.0,1447000.0,1238000.0,2504000.0,1549000.0,445600.0,591500.0,595000.0,
2433000.0,1894000.0,1449000.0,1230000.0,2456000.0,1547000.0,445600.0,606200.0,601000.0,
2391000.0,1897000.0,1451000.0,1252000.0,2393000.0,1556000.0,446500.0,602800.0,696100.0,
2366000.0,1888000.0,1452000.0,1248000.0,2368000.0,1555000.0,446000.0,634100.0,663300.0,
2445000.0,1888000.0,1431000.0,1244000.0,2323000.0,1555000.0,446000.0,743400.0,554000.0,
2521000.0,1899000.0,1416000.0,1234000.0,2285000.0,1555000.0,445900.0,750100.0,547200.0,
2505000.0,1901000.0,1419000.0,1247000.0,2272000.0,1555000.0,445900.0,750100.0,547200.0,
2497000.0,1902000.0,1421000.0,1247000.0,2245000.0,1555000.0,444900.0,749000.0,546000.0,
2527000.0,1905000.0,1423000.0,1247000.0,2245000.0,1555000.0,451000.0,756600.0,532200.0,
2573000.0,1904000.0,1426000.0,1247000.0,2208000.0,1555000.0,451000.0,756600.0,624300.0,
2562000.0,1902000.0,1428000.0,1242000.0,2190000.0,1557000.0,454400.0,761100.0,609600.0,
2572000.0,1901000.0,1429000.0,1242000.0,2178000.0,1557000.0,454400.0,761100.0,609600.0,
2524000.0,1907000.0,1430000.0,1274000.0,2158000.0,1578000.0,439600.0,781300.0,583300.0,
2593000.0,1914000.0,1432000.0,1299000.0,2152000.0,1571000.0,439600.0,781300.0,583300.0,
2582000.0,1918000.0,1434000.0,1294000.0,2086000.0,1571000.0,439500.0,797000.0,567400.0,
